what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1348066366566
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1348066366566
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1348066366568
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1348066366569
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1348066366570
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1348066366571
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1348066366572
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1348066366577
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1348066366577
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1348066366577
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1348066366588
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1348066366593
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1348066366608
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1348066366619
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1348066366621
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1348066366643
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1348066366644
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1348066366645
started,bundle,org.ebayopensource.vjet.core.jst,1.0.0.201204120924,"org.ebayopensource.vjet.core.jst",1348066366650
started,bundle,org.ebayopensource.vjet.core.jstojava,1.0.0.201204120924,"org.ebayopensource.vjet.core.jstojava",1348066366666
started,bundle,org.ebayopensource.vjet.core.util,1.0.0.201204120924,"org.ebayopensource.vjet.core.util",1348066366687
started,bundle,org.ebayopensource.vjet.core.vjodef,1.0.0.201204120924,"org.ebayopensource.vjet.core.vjodef",1348066366688
started,bundle,org.ebayopensource.vjet.core.vjotool,1.0.0.201204120924,"org.ebayopensource.vjet.core.vjotool",1348066366688
started,bundle,org.ebayopensource.vjet.eclipse.debug,1.0.0.201204120924,"org.ebayopensource.vjet.eclipse.debug",1348066366689
started,bundle,org.ebayopensource.vjet.extmod.jsdt,1.0.0.201204120924,"org.ebayopensource.vjet.extmod.jsdt",1348066366700
started,bundle,org.eclipse.dltk.mod.core,1.0.0.201204120924,"org.eclipse.dltk.mod.core",1348066366707
started,bundle,org.eclipse.dltk.mod.debug,1.0.0.201204120924,"org.eclipse.dltk.mod.debug",1348066366713
started,bundle,org.eclipse.dltk.mod.javascript.ui,1.0.0.201204120924,"org.eclipse.dltk.mod.javascript.ui",1348066366729
started,bundle,org.eclipse.dltk.mod.launching,1.0.0.201204120924,"org.eclipse.dltk.mod.launching",1348066366749
started,bundle,org.eclipse.dltk.mod.ui,1.0.0.201204120924,"org.eclipse.dltk.mod.ui",1348066366763
started,bundle,uKernelCore,1.73.0,"uKernelCore",1348066366764
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1348066366764
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.300.v201111030424,"org.eclipse.wst.common.project.facet.core",1348066366779
started,bundle,com.collabnet.subversion.merge,3.0.9,"com.collabnet.subversion.merge",1348066366785
started,bundle,org.tigris.subversion.clientadapter,1.8.3,"org.tigris.subversion.clientadapter",1348066366791
started,bundle,org.tigris.subversion.subclipse.core,1.8.13,"org.tigris.subversion.subclipse.core",1348066366791
started,bundle,org.tigris.subversion.subclipse.ui,1.8.14,"org.tigris.subversion.subclipse.ui",1348066366804
os,sysinfo,,,"linux",1348066366808
arch,sysinfo,,,"x86_64",1348066366808
ws,sysinfo,,,"gtk",1348066366808
locale,sysinfo,,,"en_US",1348066366808
processors,sysinfo,,,"8",1348066366808
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1348066366808
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1348066366808
java.specification.name,sysinfo,,,"Java Platform API Specification",1348066366808
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1348066366808
java.specification.version,sysinfo,,,"1.6",1348066366808
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1348066366808
java.version,sysinfo,,,"1.6.0_26",1348066366808
java.vm.info,sysinfo,,,"mixed mode",1348066366808
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1348066366808
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1348066366808
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1348066366808
java.vm.specification.version,sysinfo,,,"1.0",1348066366808
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1348066366808
java.vm.version,sysinfo,,,"20.1-b02",1348066366808
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1348066366827
started,bundle,org.ebayopensource.vjet.extmod.rhino,1.0.0.201204120924,"org.ebayopensource.vjet.extmod.rhino",1348066367438
started,bundle,org.ebayopensource.vjet.core.ext,1.0.0.201204120924,"org.ebayopensource.vjet.core.ext",1348066367566
started,bundle,org.ebayopensource.vjet.resource.vjolib,1.0.0.201204120924,"org.ebayopensource.vjet.resource.vjolib",1348066367618
started,bundle,org.ebayopensource.vjet.core.jsgenshared,1.0.0.201204120924,"org.ebayopensource.vjet.core.jsgenshared",1348066367686
started,bundle,org.ebayopensource.vjet.eclipse.core,1.0.0.201204120924,"org.ebayopensource.vjet.eclipse.core",1348066367732
started,bundle,org.ebayopensource.vjet.eclipse.ui,1.0.0.201204120924,"org.ebayopensource.vjet.eclipse.ui",1348066372765
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1348066372771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348066372783
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348066372847
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348066372916
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1348066372930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348066402059
started,bundle,org.eclipse.m2e.core,1.0.200.20111228-1245,"org.eclipse.m2e.core",1348066406322
started,bundle,org.eclipse.m2e.core.ui,1.0.200.20111228-1245,"org.eclipse.m2e.core.ui",1348066406323
started,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1348066406326
started,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1348066412273
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1348066412374
started,bundle,org.eclipse.equinox.p2.discovery.compatibility,1.0.1.v20110502-1955,"org.eclipse.equinox.p2.discovery.compatibility",1348066412374
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1348066412470
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1348066412586
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1348066412595
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1348066412703
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1348066412708
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1348066415078
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1348066415123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1348066417347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348066417369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348066419812
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1348066425239
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1348066426154
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1348066426361
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1348066426378
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.5.1,"org.tigris.subversion.clientadapter.javahl",1348066426593
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.7.5,"org.tigris.subversion.clientadapter.svnkit",1348066426608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348066471374
started,bundle,org.tmatesoft.svnkit,1.7.5.r9306_v20120621_1817,"org.tmatesoft.svnkit",1348066471375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348066471378
started,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1348066471937
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1348066472004
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1348066472062
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1348066472159
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.201.v201108161900,"org.eclipse.jst.common.project.facet.core",1348066472185
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1348066472189
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1348066472204
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1348066472239
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1348066472352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348066473251
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348066473414
war,m2e.packaging,org.eclipse.m2e.core,1.0.200,"war",1348066474477
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1348066474477
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1348066474477
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1348066474477
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1348066474477
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1348066474477
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1348066474477
war:default-war:package,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-war-plugin:2.0",1348066474477
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1348066474477
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1348066474477
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1348066474477
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1348066475098
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1348066477055
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1348066478829
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348066479031
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348066479036
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1348066479657
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348066479710
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348066479715
started,bundle,org.eclipse.emf.common,2.8.0.v20120606-0717,"org.eclipse.emf.common",1348066479799
started,bundle,org.eclipse.emf.ecore,2.8.0.v20120606-0717,"org.eclipse.emf.ecore",1348066479878
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1348066479901
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1348066479916
started,bundle,org.eclipse.emf.ecore.xmi,2.8.0.v20120606-0717,"org.eclipse.emf.ecore.xmi",1348066479925
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1348066479927
