what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348022733047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348022734595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022749750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022761244
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348022761403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022770310
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1348022778306
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1348022778359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022778467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348022779770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348022781342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022782505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022783790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348022785032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348022786371
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1348022793196
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1348022806467
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1348022810400
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1348022810660
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1348022811283
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1348022811603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022826426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022834537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348022843075
error,log,,,"Could not save master table to file '/home/jp/dev/spring_hibernate/.metadata/.plugins/org.eclipse.core.resources/.safetable/org.eclipse.core.resources'.",1348022854654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022854724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022858044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022866265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022877328
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348022877481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022881726
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1348022890785
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1348022890853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022890953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348022891908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348022892993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022897622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022903607
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348022903773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022907046
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1348022920326
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1348022920383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1348022920483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022920508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348022921670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348022922634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022928462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022936052
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348022936205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022949671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022951698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022953540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1348022969774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348022969791
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348022969920
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348022970008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1348022971129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348022971591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348022972539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023012710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023037888
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348023038025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023040652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1348023042704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023042727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023048334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1348023058889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023058909
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348023062875
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348023065267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023073446
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1348023076897
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1348023076900
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1348023076970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1348023086120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023086144
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1348023086226
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1348023086323
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1348023086438
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1348023086440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1348023088388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348023089237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348023091251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023102014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023106926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348023108247
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1348023114908
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1348023115294
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1348023115342
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1348023115361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348023117350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023152463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023155395
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348023155486
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1348023167016
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348023170371
activated,editor,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor.MavenPomEditor",1348023181007
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348023181039
activated,editor,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor.MavenPomEditor",1348023182141
error,log,,,"Could not save master table to file '/home/jp/dev/spring_hibernate/.metadata/.plugins/org.eclipse.core.resources/.safetable/org.eclipse.core.resources'.",1348023190709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023190773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023195297
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348023204262
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1348023219318
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1348023219335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023222184
started,bundle,org.eclipse.wst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.wst.server.preview.adapter",1348023222308
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.301.v20111010_1242,"org.eclipse.jst.server.tomcat.core",1348023227178
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1348023227189
error,log,,,"Could not save master table to file '/home/jp/dev/spring_hibernate/.metadata/.plugins/org.eclipse.core.resources/.safetable/org.eclipse.core.resources'.",1348023248450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023248587
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348023255155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023264146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023289321
executed,command,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.actions.LifeCycleInstall.run",1348023303598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348023335662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023340259
error,log,,,"Could not save master table to file '/home/jp/dev/spring_hibernate/.metadata/.plugins/org.eclipse.core.resources/.safetable/org.eclipse.core.resources'.",1348023612307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023615042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023620448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023809684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023833482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1348023859151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023859175
war,m2e.packaging,org.eclipse.m2e.core,1.0.200,"war",1348023859266
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1348023859266
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1348023859266
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1348023859266
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1348023859266
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1348023859266
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1348023859266
war:default-war:package,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-war-plugin:2.0",1348023859266
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1348023859266
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1348023859266
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.200,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1348023859266
error,log,,,"Could not save master table to file '/home/jp/dev/spring_hibernate/.metadata/.plugins/org.eclipse.core.resources/.safetable/org.eclipse.core.resources'.",1348023859375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023859425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023860787
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1348023888832
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1348023888878
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348023888913
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1348023895471
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1348023895571
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348023895605
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1348023898032
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1348023898099
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348023898136
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1348023937233
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1348023937312
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348023937353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348023955352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348024118050
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1348024118082
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348024122224
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1348024134542
error,log,,,"Problems occurred closing the selected resources.",1348024134569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348024134636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348024136240
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1348024142782
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348024142834
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1348024143664
error,log,,,"Could not save master table to file '/home/jp/dev/spring_hibernate/.metadata/.plugins/org.eclipse.core.resources/.safetable/org.eclipse.core.resources'.",1348024159822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348024159906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348024160076
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348024160257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348024161303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348024161932
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1348024168874
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348024168904
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1348024169674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348024181481
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348024192618
executed,command,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.actions.LifeCycleInstall.run",1348024196398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348024208271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348024220067
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1348024230272
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1348024230298
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1348024230420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348024230447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348024233193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348024234881
error,log,,,"Could not save master table to file '/home/jp/dev/spring_hibernate/.metadata/.plugins/org.eclipse.core.resources/.safetable/org.eclipse.core.resources'.",1348024481539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348024483090
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1348024483536
